# ID,label,width,depth,height,root_density,hull_area,shape_index,sum_eigen,omnivariance,eigenentropy,linearity,planarity,sphericity,curvature,n_points,elong_xy,elong_yz,elong_xz,volume,prof_x_0,prof_x_1,prof_x_2,prof_x_3,prof_x_4,prof_x_5,prof_y_0,prof_y_1,prof_y_2,prof_y_3,prof_y_4,prof_y_5,prof_z_0,prof_z_1,prof_z_2,prof_z_3,prof_z_4,prof_z_5
 173.00000,   1.00000, 231.78999, 324.73999,   6.73000,   0.00727,   7.71157,   0.68925,   0.51850,   0.09344,   0.72961,   0.48120,   0.47581,   0.04296,   0.02751, 275.00000,   1.40101,  48.25253,  34.44125,   0.00054,   0.21769,   0.21769,   0.18800,   0.26221,   0.25727,   0.21769,   0.39379,   0.57473,   0.52151,   0.60666,   0.51087,   0.31929,   0.12010,   0.40033,   1.50125,   1.56130,   0.64053,   1.28107
 174.00000,   1.00000,  47.32000, 397.07001,  13.42000,   0.01429,   7.38714,   0.67673,   1.10322,   0.20760,   0.68644,   0.62456,   0.32385,   0.05158,   0.03614, 140.00000,   8.39116,  29.58791,   3.52608,   0.00056,   0.23483,   0.25440,   0.25440,   0.23483,   0.16634,   0.22505,   0.28828,   0.53811,   0.55733,   0.51890,   0.55733,   0.23062,   0.06494,   0.06494,   0.51948,   1.07143,   1.00649,   1.81818
 175.00000,   1.00000, 105.47000, 242.64000,   5.70000,   0.02703,   6.04230,   0.56036,   1.12313,   0.16867,   0.44680,   0.85234,   0.10939,   0.03826,   0.03226, 148.00000,   2.30056,  42.56835,  18.50348,   0.00101,   0.15061,   0.33888,   0.50205,   0.41419,   0.30123,   0.15061,   0.20070,   0.27094,   0.24084,   0.21073,   0.30104,   0.26090,   0.27027,   0.23649,   0.64189,   1.48649,   0.57432,   1.79054
 176.00000,   1.00000, 113.56000, 356.76001,   9.68000,   0.00896,  11.13019,   0.82374,   0.57184,   0.13006,   0.80029,   0.40367,   0.50076,   0.09554,   0.05647, 335.00000,   3.14160,  36.85534,  11.73139,   0.00085,   0.10433,   0.24344,   0.39560,   0.39125,   0.24344,   0.07825,   0.10493,   0.24966,   0.24966,   0.28222,   0.22433,   0.10131,   0.13993,   0.99347,   1.06343,   0.50373,   1.88899,   0.09795
 177.00000,   1.00000, 273.42001, 319.28000,   6.16000,   0.00730,   9.19187,   0.74231,   0.48164,   0.07273,   0.70631,   0.36288,   0.61227,   0.02481,   0.01493, 274.00000,   1.16773,  51.83109,  44.38630,   0.00051,   0.13337,   0.18929,   0.18929,   0.23231,   0.26243,   0.17208,   0.26237,   0.58528,   0.53483,   0.52474,   0.60547,   0.25228,   0.03842,   0.05763,   0.13446,   1.32539,   1.88244,   1.82482
 178.00000,   1.00000, 141.11000, 382.17001,   9.35000,   0.02532,   7.55716,   0.67118,   0.72835,   0.11687,   0.71112,   0.66617,   0.30232,   0.03150,   0.02307, 158.00000,   2.70831,  40.87376,  15.09196,   0.00031,   0.15266,   0.61065,   0.72514,   0.70606,   0.55340,   0.26716,   0.28029,   0.28029,   0.29837,   0.17179,   0.15371,   0.24412,   0.06436,   0.10727,   0.06436,   0.47200,   0.98691,   1.69491
 179.00000,   1.00000, 208.00999, 299.76001,   6.12000,   0.01149,   7.92737,   0.69053,   0.46024,   0.06450,   0.69882,   0.18391,   0.79514,   0.02090,   0.01138, 261.00000,   1.44108,  48.98032,  33.98851,   0.00068,   0.18391,   0.22478,   0.27075,   0.22478,   0.18391,   0.24521,   0.26731,   0.60946,   0.58807,   0.52392,   0.57738,   0.22454,   0.03769,   0.07537,   0.37686,   1.48860,   1.09290,   1.84662
 180.00000,   1.00000,  55.85000, 256.60999,   5.98000,   0.02027,   7.44340,   0.68287,   0.96650,   0.21532,   0.81193,   0.54745,   0.36292,   0.08962,   0.05811, 148.00000,   4.59463,  42.91130,   9.33945,   0.00173,   0.25584,   0.26568,   0.25584,   0.18696,   0.24600,   0.24600,   0.39552,   0.59328,   0.49440,   0.47462,   0.71194,   0.25709,   0.51209,   1.23755,   1.36558,   0.51209,   0.93883,   1.74964
 181.00000,   1.00000, 173.00999, 375.04999,   8.03000,   0.00785,  11.50012,   0.83120,   0.46230,   0.09926,   0.74535,   0.07403,   0.83870,   0.08723,   0.04333, 382.00000,   2.16779,  46.70605,  21.54543,   0.00073,   0.13336,   0.19263,   0.21930,   0.22819,   0.21634,   0.14225,   0.36450,   0.49042,   0.46392,   0.43078,   0.48380,   0.29823,   0.07139,   0.24274,   1.75631,   1.01380,   0.49976,   1.87054
 182.00000,   1.00000, 498.89999, 481.04999,   6.59000,   0.00292,   9.18636,   0.75190,   0.47944,   0.09459,   0.73251,   0.38547,   0.55597,   0.05852,   0.03498, 342.00000,   1.03711,  72.99685,  75.70550,   0.00022,   0.15190,   0.22025,   0.23923,   0.26202,   0.23544,   0.18987,   0.27170,   0.47353,   0.51235,   0.45801,   0.49682,   0.44248,   0.16869,   0.60729,   2.04116,   0.72537,   0.38799,   1.83873
 183.00000,   1.00000,  50.75000, 315.23001,   9.82000,   0.00806,  10.47317,   0.75919,   0.48456,   0.10360,   0.75162,   0.31975,   0.60211,   0.07810,   0.04442, 372.00000,   6.21143,  32.10078,   5.16802,   0.00237,   0.12564,   0.23083,   0.19869,   0.18993,   0.18993,   0.15194,   0.24872,   0.53512,   0.48990,   0.53512,   0.49743,   0.49743,   0.04359,   0.23976,   1.01351,   0.59939,   0.43592,   1.72188
 184.00000,   1.00000, 306.95001, 387.85999,   8.20000,   0.00285,  11.10201,   0.77506,   0.46274,   0.06901,   0.69930,   0.31168,   0.66408,   0.02420,   0.01413, 351.00000,   1.26359,  47.29995,  37.43288,   0.00036,   0.15962,   0.15962,   0.15091,   0.19445,   0.18284,   0.17123,   0.38441,   0.59706,   0.47438,   0.59706,   0.53163,   0.28626,   0.02097,   0.72361,   0.44046,   1.18505,   0.23072,   1.08017
 185.00000,   1.00000, 284.26999, 291.01999,   5.97000,   0.00815,  13.31413,   0.87027,   0.52117,   0.10493,   0.76666,   0.11236,   0.81874,   0.06887,   0.03520, 368.00000,   1.02375,  48.74699,  47.61634,   0.00075,   0.11799,   0.15285,   0.13945,   0.20649,   0.20649,   0.16358,   0.14935,   0.49784,   0.48540,   0.51029,   0.48540,   0.16180,   0.82757,   0.32115,   1.50692,   0.23468,   0.40761,   1.24753
 186.00000,   1.00000, 138.67000, 388.41000,   9.97000,   0.01471,   8.43776,   0.69141,   0.52704,   0.06158,   0.70748,   0.37893,   0.60988,   0.01117,   0.00684, 272.00000,   2.80097,  38.95784,  13.90871,   0.00051,   0.33669,   0.60372,   0.58050,   0.58050,   0.60372,   0.45279,   0.19971,   0.21786,   0.21786,   0.18609,   0.21333,   0.19971,   0.16085,   0.18382,   0.39062,   1.90717,   1.47059,   2.13695
 187.00000,   1.00000, 286.59000, 440.32999,  10.05000,   0.01597,  10.71248,   0.74172,   0.57835,   0.13283,   0.79740,   0.49014,   0.41090,   0.09893,   0.06150, 313.00000,   1.53645,  43.81388,  28.51639,   0.00025,   0.12674,   0.22179,   0.14892,   0.19328,   0.19645,   0.10456,   0.18084,   0.56061,   0.55157,   0.58774,   0.56966,   0.37977,   0.03454,   0.20724,   1.08799,   2.53864,   0.29358,   1.24342
 188.00000,   1.00000, 186.36000, 395.32001,   9.98000,   0.01240,  10.70871,   0.73716,   0.71181,   0.18682,   0.87374,   0.57146,   0.25507,   0.17344,   0.10827, 242.00000,   2.12127,  39.61119,  18.67333,   0.00033,   0.08024,   0.12838,   0.24472,   0.23269,   0.18856,   0.09628,   0.15496,   0.42060,   0.61983,   0.58662,   0.60876,   0.28778,   0.12397,   0.49587,   0.74380,   0.99174,   1.11570,   0.81464
 189.00000,   1.00000,  38.61000, 310.64999,   8.89000,   0.02041,  11.29787,   0.80441,   0.58884,   0.12292,   0.76972,   0.55653,   0.37215,   0.07130,   0.04707, 343.00000,   8.04584,  34.94372,   4.34308,   0.00322,   0.08223,   0.41115,   0.58309,   0.47096,   0.55319,   0.46348,   0.12182,   0.19992,   0.21866,   0.19679,   0.20616,   0.12807,   0.01198,   0.03594,   0.41935,   1.41379,   0.52718,   1.70134
 190.00000,   1.00000, 180.19000, 299.87000,   6.58000,   0.00651,   8.93464,   0.73631,   0.43805,   0.08079,   0.70848,   0.20130,   0.74906,   0.04959,   0.02683, 307.00000,   1.66419,  45.57288,  27.38446,   0.00086,   0.20443,   0.20035,   0.24532,   0.22897,   0.20852,   0.16764,   0.25880,   0.53545,   0.49083,   0.57115,   0.53545,   0.34804,   0.11214,   0.06408,   0.27233,   2.43499,   0.57671,   1.45779
 191.00000,   1.00000, 126.46000, 464.04999,  14.46000,   0.00676,   8.59181,   0.69134,   0.49330,   0.06056,   0.67604,   0.55128,   0.43581,   0.01287,   0.00881, 296.00000,   3.66954,  32.09196,   8.74550,   0.00035,   0.16892,   0.31672,   0.48564,   0.52083,   0.40118,   0.19003,   0.18649,   0.18243,   0.23514,   0.24730,   0.20676,   0.14189,   0.08202,   0.09374,   0.36322,   0.46868,   0.19919,   2.26136
 192.00000,   1.00000, 388.62000, 327.26999,   5.07000,   0.01894,   8.67410,   0.75889,   0.54313,   0.11039,   0.77682,   0.17881,   0.75211,   0.06904,   0.03653, 264.00000,   1.18746,  64.55016,  76.65073,   0.00041,   0.21697,   0.24951,   0.26578,   0.20069,   0.25494,   0.24409,   0.08149,   0.46179,   0.62478,   0.53423,   0.51612,   0.17204,   0.05013,   0.06684,   0.33422,   1.75468,   0.63503,   1.57086
 193.00000,   1.00000, 488.48999, 214.91000,   5.48000,   0.00613,   8.18776,   0.70800,   1.05966,   0.15838,   0.60769,   0.69031,   0.28400,   0.02567,   0.01923, 163.00000,   2.27300,  39.21708,  89.14034,   0.00028,   0.37462,   0.50492,   0.57007,   0.45606,   0.58636,   0.16288,   0.22037,   0.25302,   0.22037,   0.21221,   0.22853,   0.19588,   0.02789,   0.02789,   0.50195,   1.19911,   1.31065,   1.47797
 194.00000,   1.00000, 222.35001, 366.84000,   8.20000,   0.00255,  12.28750,   0.83575,   0.48907,   0.07010,   0.70066,   0.42421,   0.55494,   0.02082,   0.01304, 392.00000,   1.64983,  44.73653,  27.11582,   0.00059,   0.14251,   0.17417,   0.15834,   0.18209,   0.19528,   0.18209,   0.26934,   0.52554,   0.52554,   0.50583,   0.46641,   0.28248,   0.20984,   0.17281,   1.01218,   0.33328,   0.23453,   2.87607
 195.00000,   1.00000, 290.64999, 400.98999,   8.42000,   0.00990,   5.40282,   0.56708,   1.47137,   0.23999,   0.24970,   0.83468,   0.11857,   0.04674,   0.03856, 101.00000,   1.37963,  47.62346,  34.51896,   0.00010,   0.38897,   0.63649,   0.56577,   0.74258,   0.60113,   0.63649,   0.26231,   0.20059,   0.24688,   0.29317,   0.27774,   0.27774,   0.15497,   0.46492,   1.13646,   0.41326,   0.56823,   2.47955
 196.00000,   1.00000, 292.07001, 310.51999,   5.83000,   0.01724,   8.93780,   0.75811,   0.96520,   0.17981,   0.74839,   0.55657,   0.39501,   0.04841,   0.03245, 174.00000,   1.06317,  53.26234,  50.09769,   0.00033,   0.30926,   0.58760,   0.47935,   0.47935,   0.52574,   0.30926,   0.17683,   0.22841,   0.21368,   0.22104,   0.23578,   0.20631,   0.13793,   0.35862,   1.21379,   1.02069,   1.07586,   0.99310
 197.00000,   1.00000,  69.33000, 226.31000,   5.64000,   0.01899,   9.20600,   0.74969,   0.45010,   0.07571,   0.70592,   0.22162,   0.74180,   0.03655,   0.02014, 316.00000,   3.26424,  40.12582,  12.29253,   0.00357,   0.18827,   0.21631,   0.21231,   0.24836,   0.21631,   0.18427,   0.27239,   0.55280,   0.48870,   0.48870,   0.53677,   0.19228,   0.05530,   0.25808,   1.51161,   1.62222,   0.84798,   1.53005
 198.00000,   1.00000, 164.50999, 362.45999,   7.90000,   0.01429,   8.04453,   0.70796,   0.46607,   0.08442,   0.71552,   0.36848,   0.58720,   0.04428,   0.02642, 280.00000,   2.20327,  45.88095,  20.82402,   0.00059,   0.36039,   0.50649,   0.57468,   0.49675,   0.51623,   0.27273,   0.19392,   0.25695,   0.28119,   0.22301,   0.24725,   0.15514,   0.09080,   0.10896,   0.41768,   1.87046,   0.61743,   1.97942
 199.00000,   1.00000,  54.54000, 463.85999,  14.23000,   0.01463,  10.00127,   0.77768,   0.91393,   0.18485,   0.81994,   0.33061,   0.60495,   0.06442,   0.03716, 205.00000,   8.50495,  32.59731,   3.83275,   0.00057,   0.12695,   0.23979,   0.34558,   0.30326,   0.26800,   0.16221,   0.13133,   0.23765,   0.27517,   0.25641,   0.26266,   0.11882,   0.30990,   1.48063,   2.30703,   0.86083,   0.41320,   1.68723
 200.00000,   2.00000, 339.79999, 435.75000,   5.64000,   0.01478,  13.04739,   0.53045,   2.06829,   0.24198,  -0.78165,   0.94468,   0.01751,   0.03781,   0.03459, 203.00000,   1.28237,  77.26051,  60.24812,   0.00024,   0.06868,   0.11528,   0.11038,   0.07849,   0.05396,   0.07113,   0.08736,   0.08736,   0.13104,   1.32495,   1.28127,   0.04368,   0.18793,   0.08542,   0.47837,   1.41804,   1.28136,   0.01708
 201.00000,   2.00000, 167.11000, 310.67001,   7.82000,   0.00504, 277.54947,   3.63619,   1.48132,   0.27296,   0.33331,   0.81397,   0.12001,   0.06601,   0.05273, 993.00000,   1.85907,  39.72757,  21.36954,   0.00245,   0.13924,   0.02102,   0.02197,   0.02293,   0.01934,   0.01266,   0.15499,   0.02622,   0.02884,   0.02098,   0.02185,   0.03642,   0.04113,   0.13603,   0.12970,   0.53147,   1.98984,   0.31319
 202.00000,   2.00000,  60.70000, 339.79001,   8.99000,   0.01163,  21.95217,   0.53693,   3.38458,   0.18424,  -3.45167,   0.95634,   0.03941,   0.00425,   0.00406, 344.00000,   5.59786,  37.79640,   6.75194,   0.00186,   0.06014,   0.05155,   0.02578,   0.04296,   1.18570,   1.58953,   0.06948,   0.03830,   0.04098,   0.05612,   0.04632,   0.05523,   0.18989,   0.23209,   1.76529,   0.16176,   0.02110,   0.04923
 203.00000,   2.00000, 213.47000, 454.79999,   7.30000,   0.02632,  14.53158,   0.53761,   2.14298,   0.16293,  -1.02617,   0.92981,   0.06234,   0.00784,   0.00728, 266.00000,   2.13051,  62.30128,  29.24243,   0.00038,   0.05611,   0.05611,   0.41522,   1.21199,   1.15588,   0.08978,   0.11834,   0.07351,   0.06814,   0.06814,   0.08248,   0.06634,   0.26343,   0.36222,   0.36222,   0.32929,   1.43241,   1.62999
 204.00000,   2.00000, 297.42999, 196.71001,   7.50000,   0.00375,1275.06934,   8.45624,   4.04407,   0.20329,  -4.83741,   0.95376,   0.04307,   0.00317,   0.00303,2133.00000,   1.51202,  26.22797,  39.65728,   0.00486,   0.01143,   0.01765,   0.03041,   0.02149,   0.01198,   0.00457,   0.08426,   0.01310,   0.00784,   0.00155,   0.03532,   0.04170,   0.08096,   0.31970,   1.08262,   0.68092,   0.03218,   0.01765
 205.00000,   2.00000, 125.08000, 256.95999,   8.97000,   0.03738,   5.97937,   0.34859,   5.08304,   0.14007,  -7.88506,   0.98880,   0.00925,   0.00194,   0.00192, 107.00000,   2.05436,  28.64657,  13.94424,   0.00037,   0.04752,   0.00000,   0.00000,   0.09504,   3.18391,   1.75828,   0.13105,   0.09656,   0.15864,   0.08277,   0.13795,   0.13105,   0.15087,   1.50874,   0.98068,   0.02515,   0.00000,   0.02515
 206.00000,   2.00000, 197.35001,  87.50000,   6.59000,   0.02027,   4.63516,   0.25238,   2.82813,   0.15234,  -2.51766,   0.97706,   0.01548,   0.00745,   0.00723, 148.00000,   2.25543,  13.27767,  29.94684,   0.00130,   0.04911,   0.12501,   0.12948,   0.12501,   0.11609,   0.11609,   0.67567,   2.08333,   1.97072,   1.80180,   1.46396,   0.33784,   0.04054,   0.04054,   0.83108,   1.86486,   0.18243,   0.04054
 207.00000,   2.00000, 176.63000, 371.01001,   8.17000,   0.00907,  51.38210,   0.96736,   3.51843,   0.22379,  -3.80644,   0.97380,   0.01524,   0.01096,   0.01057, 441.00000,   2.10049,  45.41121,  21.61931,   0.00082,   0.04432,   0.03545,   0.03102,   0.11079,   1.64417,   0.08863,   0.05348,   0.04366,   0.03384,   0.03438,   0.03602,   0.03929,   0.07007,   0.10511,   1.12697,   1.22624,   0.00000,   0.04671
 208.00000,   2.00000, 476.92001, 120.99000,   4.15000,   0.00844, 217.65511,   2.89222,   1.69390,   0.19364,  -0.31972,   0.94880,   0.01352,   0.03767,   0.03459, 829.00000,   3.94181,  29.15415, 114.92020,   0.00346,   0.02433,   0.02129,   0.02331,   0.02078,   0.02636,   0.30410,   0.08398,   0.02286,   0.02037,   0.02609,   0.02559,   0.02708,   0.04886,   0.18018,   0.82759,   1.45058,   0.01832,   0.00611
 209.00000,   2.00000, 359.03000, 125.73000,   7.10000,   0.00468,  27.33938,   0.44245,   1.57693,   0.20804,   0.29067,   0.63265,   0.35077,   0.01657,   0.01197, 641.00000,   2.85556,  17.70843,  50.56754,   0.00200,   0.03010,   0.03532,   0.03102,   0.02518,   0.04115,   0.03409,   0.33301,   0.44102,   1.30505,   2.02508,   1.39505,   0.27001,   0.05060,   0.14617,   1.52071,   0.00843,   0.02811,   0.04779
 210.00000,   2.00000, 204.67000, 153.17999,   8.13000,   0.00486,  77.63789,   1.09075,   2.04332,   0.22344,  -0.66633,   0.89602,   0.08623,   0.01775,   0.01582, 823.00000,   1.33614,  18.84130,  25.17463,   0.00323,   0.02161,   0.02806,   0.02702,   0.04614,   0.03263,   0.01559,   0.14685,   1.08147,   0.14857,   0.01382,   0.01900,   0.01209,   0.08239,   0.38949,   0.75401,   0.71905,   0.04744,   0.06242
 211.00000,   2.00000, 262.62000, 417.66000,   6.63000,   0.04348,   3.91519,   0.24720,   2.52790,   0.13816,  -1.93604,   0.97225,   0.02123,   0.00651,   0.00629, 138.00000,   1.59036,  62.99538,  39.61080,   0.00019,   0.12586,   0.13730,   0.14874,   0.13158,   0.12014,   0.12586,   1.66002,   2.21337,   2.13432,   1.66002,   2.52956,   0.71144,   0.05956,   0.11912,   0.26802,   0.50625,   1.75700,   1.39964
 212.00000,   2.00000, 102.14000, 373.22000,   8.19000,   0.02885,   7.11577,   0.30885,   2.62832,   0.18061,  -2.00304,   0.96428,   0.02532,   0.01040,   0.00994, 208.00000,   3.65400,  45.57016,  12.47129,   0.00067,   0.24039,   1.27061,   1.78572,   1.82006,   1.82006,   0.20604,   0.08013,   0.09047,   0.10598,   0.07496,   0.06979,   0.11632,   0.14343,   0.38249,   1.37059,   1.30684,   0.04781,   0.06375
 213.00000,   2.00000, 102.85000, 470.60001,   9.45000,   0.00333,1887.22937,   9.22680,   3.33151,   0.22732,  -3.23128,   0.94942,   0.04314,   0.00744,   0.00703,2705.00000,   4.57560,  49.79889,  10.88359,   0.00591,   0.00612,   0.01554,   0.00643,   0.00705,   0.01137,   0.02389,   0.01377,   0.00868,   0.01624,   0.10526,   0.02400,   0.02301,   0.09489,   0.18546,   0.87924,   0.46950,   0.03450,   0.00308
 214.00000,   2.00000, 378.54001, 378.92999,   5.21000,   0.02000,   6.14695,   0.20865,   3.84952,   0.14950,  -4.71971,   0.97832,   0.01877,   0.00291,   0.00284, 200.00000,   1.00103,  72.73115,  72.65629,   0.00027,   0.05537,   0.07177,   0.05947,   0.07177,   0.06972,   0.08202,   0.50002,   1.27783,   3.27791,   3.33347,   1.88897,   0.83337,   0.12414,   0.20690,   0.14483,   0.78621,   2.60690,   0.26897
 215.00000,   2.00000, 189.44000, 224.09000,   8.84000,   0.00418, 938.87531,   6.87476,   1.95744,   0.43226,   0.11048,   0.77770,   0.10613,   0.11616,   0.08679,1436.00000,   1.18291,  25.34952,  21.42984,   0.00383,   0.00871,   0.00711,   0.02493,   0.04434,   0.01518,   0.01446,   0.10295,   0.00759,   0.01047,   0.01125,   0.01334,   0.04225,   0.03913,   0.13759,   0.41783,   0.80915,   0.33199,   0.07700
 216.00000,   2.00000, 358.97000, 475.29001,   5.39000,   0.00444, 676.19897,   6.44197,   1.86038,   0.46806,   0.49536,   0.40831,   0.45199,   0.13969,   0.08068,1351.00000,   1.32404,  88.17980,  66.59914,   0.00147,   0.03293,   0.02686,   0.02332,   0.02728,   0.02926,   0.05131,   0.10352,   0.00756,   0.00878,   0.00939,   0.00960,   0.13701,   0.08029,   0.32870,   0.79288,   0.79288,   1.09900,   0.29608
 217.00000,   2.00000,  23.13000, 265.14999,  10.21000,   0.00529, 103.30141,   1.75874,   2.98692,   0.62219,  -1.23523,   0.81274,   0.08337,   0.10389,   0.08046, 378.00000,  11.46346,  25.96961,   2.26542,   0.00604,   0.39409,   0.03503,   0.05255,   0.03941,   0.03722,   0.26929,   0.04926,   0.09446,   0.02840,   0.02086,   0.00927,   0.01681,   0.16678,   0.64412,   0.97193,   0.28755,   0.02876,   0.07476
 218.00000,   2.00000, 151.00000, 496.47000,   7.30000,   0.00800,  13.05397,   0.31364,   4.05331,   0.15692,  -5.18815,   0.97907,   0.01795,   0.00298,   0.00291, 250.00000,   3.28788,  68.00949,  20.68490,   0.00046,   0.06751,   0.03259,   0.02793,   0.03841,   0.05703,   0.06751,   0.02424,   0.00000,   0.07273,   1.76971,   3.17579,   1.01819,   0.08571,   0.32571,   0.65143,   1.08000,   1.92000,   0.22286
 219.00000,   2.00000, 128.32001, 309.47000,   7.64000,   0.03846,   4.00395,   0.32837,   1.21595,   0.11998,   0.11269,   0.95504,   0.01868,   0.02627,   0.02453, 156.00000,   2.41170,  40.50649,  16.79579,   0.00051,   0.19331,   0.15331,   0.17998,   0.16664,   0.18664,   0.15998,   0.19474,   1.26581,   1.89871,   1.70397,   1.85003,   0.68159,   0.05574,   0.05574,   0.16722,   0.19509,   1.42140,   2.45262
 220.00000,   2.00000, 500.01001, 188.10001,   4.30000,   0.00564, 985.69141,   7.81651,   2.46763,   0.10184,  -1.97545,   0.98710,   0.00713,   0.00576,   0.00566,1773.00000,   2.65821,  43.74408, 116.28112,   0.00438,   0.01710,   0.09578,   0.00775,   0.01117,   0.01414,   0.05621,   0.05502,   0.01277,   0.01414,   0.01131,   0.02536,   0.04316,   0.02594,   0.11486,   0.51008,   1.26224,   0.18403,   0.09263
